,mean_x,mean_y,rms_x,rms_y,var_x,var_y,std_x,std_y,min_abs_x,min_abs_y,max_abs_x,max_abs_y,max_x,max_y,p2p_x,p2p_y,impulse_factor_x,impulse_factor_y
16,5.144871175261535,4.831577178074869,5.144871283030483,4.831577334816077,1.1089147128920173e-06,1.5146145183407957e-06,0.0010530501948587338,0.0012306967613270117,5.14339104596845,4.830261507895944,5.146351304555445,4.833550683344222,5.146351304555445,4.833550683344222,0.0029602585869952236,0.0032891754482777813,1.0002876902537476,1.0004084598458467
17,5.145117863476912,5.371988812390859,5.145117912759129,5.371995644564747,5.071256309972543e-07,7.34047700756731e-05,0.0007121275384348329,0.008567658377624139,5.144048881209428,5.357187516893427,5.146022386934338,5.377909330597766,5.146022386934338,5.377909330597766,0.001973505724910396,0.020721813704338565,1.0001758022811968,1.0011021091840793
18,5.144048881209963,5.18861723341147,5.144049017914379,5.192093900856964,1.4064284145880399e-06,0.036090280461575766,0.0011859293463727255,0.1899744205454402,5.142404293107602,4.954263427684233,5.145693469313313,5.378238248278372,5.145693469313313,5.378238248278372,0.0032891762057110085,0.4239748205941387,1.0003197069353982,1.0365455778171224
19,5.144048881210066,5.097260352718301,5.1440490442037925,5.097829850506226,1.6768954180039939e-06,0.005806081318436411,0.0012949499673747993,0.07619764641008547,5.142404293107602,5.053267621051822,5.146022386934338,5.229238547717737,5.146022386934338,5.229238547717737,0.0036180938267360574,0.17597092666591507,1.0003836483225268,1.0258919862567064
20,5.144788945856197,5.056556799847581,5.144789016169987,5.057304880899185,7.234992329468773e-07,0.007565988281914005,0.0008505875809973228,0.0869826895532324,5.14339104596845,4.905912545170074,5.145693469313313,5.108196861055616,5.145693469313313,5.108196861055616,0.0023024233448634135,0.2022843158855414,1.0001758135205614,1.0102124950340896
21,5.1442133400200225,5.127931920642721,5.144213416256586,5.128640886384526,7.843543083328726e-07,0.0072715587485067176,0.0008856377974843173,0.08527343518650293,5.143062128348085,4.980247916272348,5.145364551692372,5.178914149454105,5.145364551692372,5.178914149454105,0.0023024233442869857,0.1986662331817568,1.0002237877001317,1.0099420642864139
22,5.14396665180448,5.175049367315754,5.143966701097726,5.175049531292982,5.071256302857899e-07,1.6971805220948667e-06,0.0007121275379352984,0.0013027588119428964,5.143062128348085,5.172993632139449,5.145035634071512,5.176611726050767,5.145035634071512,5.176611726050767,0.001973505723427138,0.0036180939113181765,1.0002078128299405,1.0003019021895483
23,5.144213340020064,5.17850300242537,5.144213426772016,5.17850498385524,8.925411091559368e-07,2.0521684988610327e-05,0.0009447439384065593,0.004530086642505894,5.142733210727803,5.174309302651494,5.145364551692372,5.186150337319653,5.145364551692372,5.186150337319653,0.002631340964568629,0.011841034668158557,1.0002237877001234,1.001476746250934
24,5.1439666518045835,5.243628696149763,5.143966727387561,5.243997926609493,7.775926333117404e-07,0.0038723511993975016,0.000881812130394984,0.062228218674468753,5.143062128348085,5.176940643679566,5.145364551692372,5.345675398316344,5.145364551692372,5.345675398316344,0.0023024233442869857,0.16873475463677856,1.0002717552391787,1.01946108469532
25,5.144295569425031,4.852052299924265,5.144295608199905,4.853369375209475,3.9893882947864703e-07,0.01278277102086961,0.0006316160459318992,0.11306091730067296,5.1437199635888975,4.65725089006292,5.145364551692372,4.935844043668332,5.145364551692372,4.935844043668332,0.0016445881034741205,0.2785931536054127,1.0002077995427971,1.0172693405933353
26,5.144871175261783,5.158685715408608,5.144871346114991,5.158686242324464,1.7580355192176177e-06,5.436386877242079e-06,0.00132590931787118,0.0023316060724835317,5.142733210727803,5.15588991560344,5.146351304555445,5.161152597590689,5.146351304555445,5.161152597590689,0.0036180938276419994,0.005262681987248996,1.0002876902536995,1.0004781997427588
27,5.144706716450879,5.157781191940758,5.144706753251208,5.157781340735385,3.7865380418526506e-07,1.5349002723857427e-06,0.0006153485225343968,0.0012389109218929918,5.1437199635888975,5.15588991560344,5.145364551692372,5.159179091842991,5.145364551692372,5.159179091842991,0.0016445881034741205,0.0032891762395506063,1.0001278664222761,1.000271027375961
28,5.1446244870457045,5.100631759933957,5.1446245258181005,5.1016586939075745,3.989388294346439e-07,0.010477078675767545,0.0006316160458970654,0.10235760194420122,5.1437199635888975,4.923345176084308,5.145364551692372,5.160494762341126,5.145364551692372,5.160494762341126,0.0016445881034741205,0.2371495862568178,1.0001438520242887,1.0117363897698712
29,5.143884422401305,5.160741488348244,5.143884971865443,5.170088281006619,5.652760345509528e-06,0.0965601238431233,0.002377553436940909,0.31074124902098743,5.139772952148966,4.96544662524365,5.145364551692372,5.6979462754943535,5.145364551692372,5.6979462754943535,0.005591599543405934,0.7324996502507037,1.0002877454409007,1.1040944965677884
30,5.144460028235461,4.95360559388115,5.144460093296305,4.953977771786511,6.694058319183871e-07,0.003687383624235805,0.0008181722507628739,0.06072383077701707,5.143062128348085,4.850983313349168,5.145035634071512,4.999325136058539,5.145035634071512,4.999325136058539,0.001973505723427138,0.14834182270937113,1.0001118884844846,1.0092295483180702
31,5.141335310853994,4.9473561608262795,5.1413382430008445,4.947961446060894,3.0150308872644513e-05,0.005989489639268298,0.005490929691103731,0.0773917931002267,5.1318789293046665,4.813815630770211,5.145364551692372,4.997680548135351,5.145364551692372,4.997680548135351,0.01348562238770512,0.1838649173651401,1.0007836954010512,1.010171975833789
32,5.143555504779683,4.565976285379001,5.143555765068821,4.565977473045746,2.677623324764954e-06,1.0845717798653122e-05,0.0016363445006370005,0.0032932837409875757,5.141088622627625,4.5605491468959,5.145693469313313,4.568772083993712,5.145693469313313,4.568772083993712,0.00460484668568828,0.008222937097811744,1.000415658882585,1.0006123112429783
33,5.144542257640716,4.967173461591823,5.144542344387123,4.972496466686259,8.925411103352961e-07,0.052908913665233606,0.0009447439390307281,0.2300193767169053,5.1437199635888975,4.568772083993712,5.146022386934337,5.101618508839577,5.146022386934337,5.101618508839577,0.0023024233454398413,0.5328464248458653,1.0002877086472413,1.0270667107334457
34,5.144295569425072,5.100631756010074,5.144295618715167,5.100631777220544,5.07125630539986e-07,2.163735879930812e-07,0.000712127538113775,0.0004651597445965001,5.14339104596845,5.099973920790677,5.145364551692372,5.101289591229634,5.145364551692372,5.101289591229634,0.0019735057239218534,0.0013156704389567508,1.0002077995427894,1.0001289713217945
35,5.144377798830349,5.070946950364491,5.144377877693239,5.073150303629851,8.114010090264353e-07,0.022351029808715856,0.000900778002077335,0.14950260803315726,5.14339104596845,4.818091558804379,5.145693469313313,5.1825322433818535,5.145693469313313,5.1825322433818535,0.0023024233448634135,0.3644406845774748,1.0002557491954156,1.0220048235782355
36,5.14289766953951,5.106634508501056,5.142898071855989,5.108230114580987,4.1381451328208555e-06,0.016298900098261734,0.0020342431351293424,0.12766714572771545,5.139772952148966,4.885519656455654,5.145364551692372,5.182203325751642,5.145364551692372,5.182203325751642,0.005591599543405934,0.2966836692959882,1.000479667749851,1.014798164451516
37,5.144871175261226,5.025720800721398,5.144871204174846,5.0334389056342745,2.9751370351961814e-07,0.07763764994903481,0.0005454481675829686,0.27863533506903754,5.14437779883004,4.543116520398643,5.145693469313313,5.188781678371642,5.145693469313313,5.188781678371642,0.0013156704832733013,0.6456651579729993,1.000159827918732,1.0324452718556985
38,5.144788945856135,4.775825658605177,5.1447890003986085,4.776786527445763,5.612190317204972e-07,0.009178807395787894,0.0007491455344060306,0.09580609268615381,5.144048881209428,4.719745217285303,5.146022386934337,4.941764559932113,5.146022386934337,4.941764559932113,0.001973505724909508,0.22201934264681,1.000239745709918,1.0347455944142232
39,5.144706716451497,4.722376557441629,5.14470691096752,4.722377576909078,2.0014558244741564e-06,9.628619390426237e-06,0.0014147281804198842,0.003103001674254501,5.14339104596845,4.718758464729181,5.147009139797905,4.727310320238103,5.147009139797905,4.727310320238103,0.0036180938294556597,0.008551855508922124,1.0004475324781967,1.0010447626817685
40,5.144624487045643,5.178338566756886,5.144624510046217,5.184189180458047,2.3665862770045577e-07,0.06062714681651405,0.00048647572159405425,0.24622580453013865,5.144048881209428,4.8223674868515545,5.145364551692372,5.480202733455186,5.145364551692372,5.480202733455186,0.001315670482943787,0.6578352466036312,1.0001438520243007,1.058293632756298
41,5.144788945856053,5.084432619984384,5.1447889793701025,5.099083216800432,3.448454290290275e-07,0.14919458469457297,0.0005872354119337725,0.3862571484057906,5.144048881209428,4.54212976796149,5.145693469313313,5.628544628655105,5.145693469313313,5.628544628655105,0.0016445881038853472,1.0864148606936146,1.0001758135205894,1.1070152855467266
42,5.145282322287218,4.50175515086696,5.14528234002825,4.5027357488457715,1.8256522722374044e-07,0.00882978557649353,0.0004272765231366456,0.09396693874173793,5.144706716450735,4.340503366754649,5.145693469313313,4.57535043370472,5.145693469313313,4.57535043370472,0.0009867528625777666,0.23484706695007151,1.0000799075736455,1.0163481309781113
43,5.144295569425464,5.267804172295689,5.144295718610148,5.275195818602026,1.5349002415363112e-06,0.0779301269404371,0.00123891090944277,0.2791596800048981,5.143062128348085,4.903281204673879,5.145693469313313,5.64663510492895,5.145693469313313,5.64663510492895,0.0026313409652285458,0.7433539002550704,1.0002717378636168,1.071914391697702
44,5.143308816563483,4.974409630576052,5.143308850087177,4.974777535736992,3.4484542820560137e-07,0.0036603573056434788,0.0005872354112326685,0.060500886817000284,5.142733210727803,4.869731613786229,5.144048881209428,5.013468592280589,5.144048881209428,5.013468592280589,0.0013156704816248421,0.14373697849435985,1.0001438888218341,1.0078519793513694
45,5.14511786347687,5.043893513231675,5.145117902245548,5.055583092302344,3.98938829840788e-07,0.11805863035275589,0.0006316160462185774,0.3435966099261689,5.14437779883004,4.521736884405915,5.146022386934337,5.483162992827843,5.146022386934337,5.483162992827843,0.001644588104297462,0.9614261084219278,1.0001758022812048,1.087089364286504
46,5.144460028237418,4.681426326853064,5.144460592755224,4.681426497287681,5.808278891749971e-06,1.5957542440751886e-06,0.0024100371141851677,0.0012632316668272643,5.141417540247495,4.679617280548195,5.147995892662218,4.682906455648635,5.147995892662218,4.682906455648635,0.006578352414722488,0.003289175100440467,1.0006873149767694,1.0003161704771644
47,5.144788945856526,4.952618849171743,5.14478910028401,4.955226001973034,1.5889936433884466e-06,0.025831265458417765,0.0012605529117765929,0.1607210796952838,5.14339104596845,4.6822486206279486,5.146351304555445,5.105236602554351,5.146351304555445,5.105236602554351,0.0029602585869952236,0.4229879819264024,1.0003036778992027,1.0308155660733171
48,5.145035634073017,5.074729500669919,5.145036017823333,5.076332759211727,3.948818252024318e-06,0.016274777276571988,0.001987163368227262,0.12757263529680646,5.143062128348085,4.99899621847374,5.148324810283819,5.2956799131406616,5.148324810283819,5.2956799131406616,0.005262681935734648,0.2966836946669211,1.0006392912400877,1.0435393477507666
49,5.144460028235419,5.075387334130429,5.1444600827813805,5.076539173686268,5.612190311958911e-07,0.01169339051967161,0.0007491455340558943,0.10813598161422316,5.1437199635888975,5.000969723983728,5.145364551692372,5.260814641746773,5.145364551692372,5.260814641746773,0.0016445881034741205,0.2598449177630453,1.0001758247613914,1.0365346121210104
50,5.1426509813281065,5.11115720949229,5.142652350715926,5.135009779847551,1.4084569094816113e-05,0.24439741898498105,0.003752941392403579,0.49436567334816145,5.136154858339445,4.301691109830736,5.145035634071512,5.574273201472816,5.145035634071512,5.574273201472816,0.008880775732066581,1.2725820916420796,1.0004637010662523,1.0906088333813018
51,5.14355550477886,4.807401782330951,5.143555554733342,4.820230253216971,5.138873051272575e-07,0.12350779726934036,0.0007168593342680679,0.3514367614085646,5.142733210727803,4.331293678584413,5.144706716450735,5.158850174218664,5.144706716450735,5.158850174218664,0.0019735057229324227,0.8275564956342505,1.0002238163213766,1.0731056832360926
52,5.144706716451415,4.926634399211473,5.1447068899386785,4.940130055547231,1.7850822182728733e-06,0.13315846222729516,0.001336069690649733,0.3649088409826421,5.142404293107601,4.329978008850216,5.145693469313313,5.224633700736513,5.145693469313313,5.224633700736513,0.0032891762057118967,0.8946556918862969,1.000191799633348,1.0604873991812211
53,5.1426509813255326,5.031065722866423,5.142651693302059,5.041886181742131,7.322894071329896e-06,0.10899396184080437,0.002706084638611641,0.3301423357293099,5.138128364052494,4.459242565550989,5.145035634071512,5.222002359611758,5.145035634071512,5.222002359611758,0.006907270019017808,0.7627597940607691,1.000463701066753,1.037951529012535
54,5.144460028235481,4.65355059212577,5.144460098553768,4.660895041621537,7.234992330722042e-07,0.06840947553813198,0.0008505875810709936,0.261552051297886,5.14339104596845,4.46318957508668,5.145693469313313,5.104578767332748,5.145693469313313,5.104578767332748,0.0023024233448634135,0.6413891922460673,1.000239761038294,1.0969213004732683
55,5.1458579281256815,4.523299242411171,5.145858403794911,4.523299483829982,4.895452773063809e-06,2.1840191095025725e-06,0.002212567009847116,0.0014778427215040755,5.144048881209428,4.52075013198284,5.149640480771051,4.524368224203953,5.149640480771051,4.524368224203953,0.005591599561623362,0.0036180922211128674,1.0007350674461288,1.0002363278959656
56,5.14446002823577,4.883299513797905,5.144460172158243,4.897631946025803,1.4808068399186892e-06,0.1401845372736463,0.0012168840700406466,0.37441225577382786,5.142404293107601,4.5220658018804185,5.145364551692372,5.38514551959104,5.145364551692372,5.38514551959104,0.0029602585847703367,0.8630797177106215,1.0001758247613233,1.1027678118811175
57,5.144706716451373,5.093231143793812,5.144706879424258,5.102108788829071,1.676895419928158e-06,0.09051060893563027,0.0012949499681177486,0.3008498112607523,5.14339104596845,4.691129393432436,5.1466802221766335,5.3848166019086205,5.1466802221766335,5.3848166019086205,0.0032891762081836973,0.6936872084761845,1.0003835992669805,1.0572496024395261
58,5.144871175261288,5.229731962020724,5.144871219945974,5.23905878668594,4.5979390510149296e-07,0.09764057577002305,0.0006780810461157965,0.31247492022564477,5.1437199635888975,4.915451154510889,5.145364551692372,5.5430260172337205,5.145364551692372,5.5430260172337205,0.0016445881034741205,0.627574862722831,1.0000958967512064,1.0599063312399557
59,5.143719963588918,5.371413218648101,5.143719968847116,5.374305864050173,5.409340053408383e-08,0.031083554896520302,0.00023257987989953866,0.17630528890682862,5.14339104596845,5.066424325037887,5.144048881209428,5.48743892304539,5.144048881209428,5.48743892304539,0.0006578352409780663,0.4210145980075035,1.000063945475811,1.0216005918134319
60,5.145200092882436,5.0991516274576565,5.145200221671237,5.099331649998151,1.3252883153395521e-06,0.0018359568687943903,0.0011512116726908011,0.04284806727023274,5.14339104596845,5.024980707919672,5.146351304555445,5.126287329818614,5.146351304555445,5.126287329818614,0.0029602585869952236,0.10130662189894135,1.0002237447819768,1.0053216111901513
61,5.143966651804377,5.123655988895271,5.143966674807892,5.123656775434789,2.366586274636418e-07,8.059916433679611e-06,0.0004864757213506567,0.0028389991957870667,5.14339104596845,5.120366812741602,5.144706716450735,5.126945165051033,5.144706716450735,5.126945165051033,0.0013156704822856469,0.006578352309431601,1.0001438704207186,1.0006419588205944
62,5.144131110614643,5.010014958754584,5.144131128359644,5.010325113339536,1.8256522692952146e-07,0.0031078544161344457,0.00042727652279234986,0.05574813374575373,5.1437199635888975,4.913477649124612,5.144706716450735,5.043729010742892,5.144706716450735,5.043729010742892,0.000986752861837914,0.13025136161827966,1.0001118956386832,1.0067293316019736
63,5.143226587158391,5.260896896854003,5.143226621339959,5.267281748461559,3.516071032070143e-07,0.0672208583481681,0.0005929646728153493,0.25926985622738347,5.142404293107601,4.811842125528057,5.144048881209428,5.413761358293097,5.144048881209428,5.413761358293097,0.0016445881018265496,0.6019192327650398,1.0001598790247916,1.0290567301424411
64,5.144460028235255,5.205885401586761,5.14446004072168,5.207432390553076,1.2847182643586216e-07,0.016109287727179962,0.00035842966734892656,0.12692236889996958,5.144048881209428,5.059845973028652,5.145035634071512,5.409485428330376,5.145035634071512,5.409485428330376,0.0009867528620839394,0.34963945530172413,1.0001118884845248,1.039109586753784
65,5.145200092882147,5.296748896706141,5.145200148077348,5.297031963029605,5.679807067245759e-07,0.002998742599549585,0.0007536449473887394,0.05476077610433936,5.144048881209428,5.201938383711489,5.146022386934337,5.330874103157344,5.146022386934337,5.330874103157344,0.001973505724909508,0.12893571944585425,1.00015981770142,1.0064426702335132
66,5.144871175261164,5.32602256756007,5.1448711884037195,5.326022676106995,1.352335015721331e-07,1.1562467635386189e-06,0.00036774107952761153,0.0010752891534553015,5.14437779883004,5.324953585142274,5.145364551692372,5.327256008811511,5.145364551692372,5.327256008811511,0.0009867528623317412,0.0023024236692368305,1.0000958967512306,1.0002315876877717
67,5.143719963588918,5.190755193099919,5.143719968847116,5.1929929817026395,5.409340053408383e-08,0.02323663331908301,0.00023257987989953866,0.15243566944479567,5.14339104596845,5.031887977350401,5.144048881209428,5.354885093169592,5.144048881209428,5.354885093169592,0.0006578352409780663,0.32299711581919155,1.000063945475811,1.0316196572490746
68,5.144624487046385,5.697699587170391,5.1446246993088165,5.6976998737678,2.1840210502174534e-06,3.2658919691886193e-06,0.0014778433781079284,0.0018071779019201788,5.143062128348085,5.695314933359981,5.1466802221766335,5.700248699866743,5.1466802221766335,5.700248699866743,0.0036180938285488295,0.00493376650676236,1.0003995889564776,1.0004473933132756
69,5.140924163830574,5.698192963820586,5.140927449360223,5.698193136476125,3.378132832077269e-05,1.9676492000673562e-06,0.005812170706437715,0.0014027291969825667,5.130892176452461,5.696630604426435,5.145035634071512,5.699590864331316,5.145035634071512,5.699590864331316,0.014143457619050892,0.00296025990488058,1.0007997531396913,1.00024532347704
70,5.143884422399328,5.392710733832799,5.143884467092585,5.418582666787926,4.597939044097113e-07,0.27970905801906715,0.000678081045605694,0.5288752764301496,5.142733210727803,4.4766751910775335,5.14437779883004,5.700248699866743,5.14437779883004,5.700248699866743,0.001644588102236888,1.22357350878921,1.0000959151470363,1.0570284558569982
71,5.143884422399286,5.227676209588102,5.143884456576483,5.232861221343043,3.5160710355947827e-07,0.05423800954237535,0.0005929646731125542,0.23289055271173056,5.143062128348085,4.830261507895944,5.144706716450735,5.425273477496555,5.144706716450735,5.425273477496555,0.0016445881026507791,0.5950119696006109,1.0001598585784448,1.0377982988973262
72,5.1439666518046865,5.710362926132969,5.143966753677394,5.711366531502185,1.0480596353213444e-06,0.011462909009416577,0.001023747837761499,0.10706497564290844,5.142404293107601,5.559471903574826,5.145035634071512,5.84727495132033,5.145035634071512,5.84727495132033,0.002631340963910489,0.2878030477455038,1.0002078128299006,1.023976063686039
73,5.143637734183909,6.0196278980172035,5.14363776770546,6.019912726321715,3.448454282970769e-07,0.0034292019431425274,0.0005872354113105551,0.058559388172542644,5.142733210727803,5.9318068314492365,5.14437779883004,6.087056059716252,5.14437779883004,6.087056059716252,0.001644588102236888,0.15524922826701548,1.000143879620684,1.0112013836804197
74,5.1453645516944935,5.8122453289779035,5.145365093115798,5.837772271129079,5.571620259813667e-06,0.2973893253381023,0.0023604279823399967,0.5453341409980694,5.141417540247495,4.868087026018488,5.147666975040697,6.146261279615701,5.147666975040697,6.146261279615701,0.006249434793201836,1.2781742535972134,1.0004474752610961,1.057467627695016
75,5.144624487047065,5.026460840248128,5.144624872799527,5.027314476533529,3.969103268927401e-06,0.008582267415663671,0.0019922608435963903,0.09264052793277719,5.141746457867449,4.866113520699766,5.147338057419261,5.083199122808414,5.147338057419261,5.083199122808414,0.005591599551811655,0.21708560210864736,1.0005274574226026,1.0112879189480535
76,5.14520009288289,5.39279287119038,5.145200337318773,5.396379516895451,2.515343128874795e-06,0.03869693880700156,0.0015859833318401537,0.1967153751159313,5.142733210727803,5.119380059898019,5.147009139797905,5.644661598413014,5.147009139797905,5.644661598413014,0.0042759290701024355,0.5252815385149958,1.0003515989431622,1.0467046914722384
77,5.12957650621885,5.085748238264506,5.129636894054191,5.086787478651297,0.0006195316895486038,0.010571709953102972,0.02489039351936011,0.10281882100619016,5.086488298866656,5.022020449603078,5.145035634071512,5.263774900601786,5.145035634071512,5.263774900601786,0.05854733520485578,0.24175445099870796,1.0030137240050752,1.0350050088987557
78,5.032216894947495,5.010343875208484,5.032218034385432,5.0103473651250585,1.1467798969857168e-05,3.497137644589076e-05,0.003386413880472552,0.0059136601564420965,5.026954213467687,5.003601064668189,5.0355060708759085,5.017744520935048,5.0355060708759085,5.017744520935048,0.008551857408221508,0.014143456266859644,1.0006536236408483,1.0014770734127019
79,5.034190400505031,5.077689753549509,5.034191244003298,5.077852842009176,8.492662470405409e-06,0.0016562517989894881,0.002914217299791731,0.04069707359245242,5.029585554202881,5.007219158117692,5.037150658845272,5.101947426449603,5.037150658845272,5.101947426449603,0.0075651046423912405,0.09472826833191039,1.0005880306672439,1.0047773050496314
80,5.037315117642491,4.739398056674428,5.03731516328127,4.744578915488594,4.597938308019383e-07,0.04913514568958109,0.0006780809913291614,0.22166448901342112,5.0364928236572855,4.6095578526731416,5.038137411627858,5.123327071276784,5.038137411627858,5.123327071276784,0.0016445879705724309,0.5137692186036427,1.0001632405291634,1.0810079697909472
81,5.037232888244285,4.685620030611078,5.037233019122332,4.687299879136818,1.3185264265654126e-06,0.015745085692267704,0.0011482710597090797,0.12547942338195417,5.035834988469619,4.612518110121152,5.038795246816652,4.902952287112207,5.038795246816652,4.902952287112207,0.0029602583470325072,0.290434176991055,1.0003101620685462,1.0463828170191567
82,5.037890723432776,4.893249219137657,5.037890891874317,4.8932660581735155,1.6971801708488652e-06,0.00016479548168754935,0.001302758677134359,0.012837269245737169,5.036163906063412,4.871047284001823,5.039453082005768,4.901636616866305,5.039453082005768,4.901636616866305,0.003289175942356337,0.030589332864481733,1.0003101215684822,1.0017140753215357
83,5.037397347041361,4.900978781744685,5.037397483284317,4.900979024564416,1.372619818838797e-06,2.380108762117061e-06,0.001171588587704232,0.0015427601116560737,5.035834988469619,4.898347441257032,5.039124164411169,4.902294451989098,5.039124164411169,4.902294451989098,0.003289175941549871,0.0039470107320660475,1.0003427995154723,1.0002684505081543
84,5.0369862000484975,5.214355024500732,5.036986267168731,5.214355617760396,6.761673979072601e-07,6.1869333658945505e-06,0.0008222939850851763,0.002487354692418142,5.035834988469619,5.212134830441625,5.038137411627858,5.218384265573968,5.038137411627858,5.218384265573968,0.0023024231582384758,0.006249435132342995,1.0002285516643563,1.000772720893438
85,5.037890723432998,5.21542400682387,5.037890950929738,5.215424146843354,2.292207484484907e-06,1.460521975425588e-06,0.0015140037927577682,0.001208520573025378,5.0364928236572855,5.21410833626963,5.040439834790048,5.217068595017282,5.040439834790048,5.217068595017282,0.0039470111327624124,0.0029602587476516007,1.0005059878224816,1.0003153316377078
